Price,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
Ticker,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
2017-11-15,2564.620117,23271.279297,6706.209961,1464.089966,7372.600098,12976.370117,5301.250000,22028.320312,28851.689453,3402.524902,32760.439453,2518.250000,70827.000000,15878.500000,5934.200195,3545.719971,1.179287,1.315789,113.402000,0.763126,1.273500,0.989520,0.687881,2.335000,1.230000,2.781000,2565.000000,6266.250000,125.046875,154.000000,55.330002,1276.500000,16.950001,55.203144,89.044853,13.130000,7315.540039
2017-11-16,2585.639893,23458.359375,6793.290039,1486.880005,7386.899902,13047.219727,5336.390137,22351.119141,29018.759766,3399.250000,33106.820312,2534.790039,72512.000000,15935.400391,5943.500000,3564.800049,1.179287,1.315789,113.402000,0.763126,1.273500,0.989520,0.687881,2.361000,1.230000,2.806000,2585.000000,6341.000000,124.859375,153.562500,55.139999,1277.400024,17.056000,55.744492,88.941406,11.760000,7871.689941
2017-11-17,2578.850098,23358.240234,6782.790039,1492.819946,7380.700195,12993.730469,5319.169922,22396.800781,29199.039062,3382.907959,33342.800781,2533.989990,73437.000000,15998.599609,5957.299805,3547.459961,1.177745,1.320045,113.028000,0.758731,1.275790,0.993520,0.685551,2.354000,1.240000,2.793000,2576.250000,6313.250000,124.906250,153.781250,56.549999,1295.800049,17.358000,55.706264,89.052269,11.430000,7708.990234
2017-11-18,2578.850098,23358.240234,6782.790039,1492.819946,7380.700195,12993.730469,5319.169922,22396.800781,29199.039062,3382.907959,33342.800781,2533.989990,73437.000000,15998.599609,5957.299805,3547.459961,1.177745,1.320045,113.028000,0.758731,1.275790,0.993520,0.685551,2.354000,1.240000,2.793000,2576.250000,6313.250000,124.906250,153.781250,56.549999,1295.800049,17.358000,55.706264,89.052269,11.430000,7790.149902
2017-11-19,2578.850098,23358.240234,6782.790039,1492.819946,7380.700195,12993.730469,5319.169922,22396.800781,29199.039062,3382.907959,33342.800781,2533.989990,73437.000000,15998.599609,5957.299805,3547.459961,1.177745,1.320045,113.028000,0.758731,1.275790,0.993520,0.685551,2.354000,1.240000,2.793000,2576.250000,6313.250000,124.906250,153.781250,56.549999,1295.800049,17.358000,55.706264,89.052269,11.430000,8036.490234
2017-11-20,2582.139893,23430.330078,6790.709961,1503.400024,7389.500000,13058.660156,5340.450195,22261.759766,29260.310547,3392.398926,33359.898438,2527.669922,73437.000000,16004.400391,5945.700195,3561.409912,1.173186,1.320271,112.038002,0.755401,1.279200,0.989600,0.680101,2.372000,1.240000,2.793000,2582.000000,6316.000000,124.687500,153.656250,56.090000,1274.599976,16.827000,55.719006,89.052269,10.650000,8200.639648
2017-11-21,2599.030029,23590.830078,6862.479980,1518.890015,7411.299805,13167.540039,5366.149902,22416.480469,29818.070312,3410.498047,33478.351562,2530.699951,74595.000000,16076.700195,5963.500000,3579.320068,1.174122,1.324503,112.551003,0.755572,1.281330,0.993100,0.681199,2.363000,1.278000,2.763000,2596.250000,6379.500000,124.687500,154.093750,56.830002,1281.099976,16.948999,55.833649,89.348007,9.730000,8071.259766
2017-11-22,2597.080078,23526.179688,6867.359863,1516.760010,7419.000000,13015.040039,5352.759766,22523.150391,30003.490234,3430.464111,33561.550781,2540.510010,74519.000000,16073.599609,5986.399902,3562.649902,1.173723,1.324556,112.341003,0.758489,1.277400,0.990600,0.684660,2.322000,1.265000,2.746000,2594.500000,6389.500000,125.109375,154.500000,58.020000,1291.599976,17.101000,55.922825,89.695457,9.880000,8253.549805
2017-11-23,2597.080078,23526.179688,6867.359863,1516.760010,7417.200195,13008.549805,5379.540039,22523.150391,29707.939453,3352.989014,33588.078125,2537.149902,74487.000000,16074.299805,5960.600098,3572.070068,1.181474,1.331682,111.313004,0.761383,1.270500,0.982090,0.687441,2.322000,1.265000,2.746000,2594.500000,6389.500000,125.109375,154.500000,58.020000,1291.599976,17.101000,55.922825,89.695457,9.880000,8038.770020
2017-11-24,2602.419922,23557.990234,6889.160156,1519.160034,7409.600098,13059.839844,5390.459961,22550.849609,29866.320312,3353.821045,33679.238281,2544.330078,74157.000000,16108.099609,5982.600098,3581.229980,1.185396,1.330672,111.253998,0.762567,1.271260,0.981570,0.688990,2.340000,1.240000,2.762000,2601.000000,6413.500000,124.968750,154.250000,58.950001,1286.699951,16.981001,55.961018,89.592010,9.670000,8253.690430
2017-11-25,2602.419922,23557.990234,6889.160156,1519.160034,7409.600098,13059.839844,5390.459961,22550.849609,29866.320312,3353.821045,33679.238281,2544.330078,74157.000000,16108.099609,5982.600098,3581.229980,1.185396,1.330672,111.253998,0.762567,1.271260,0.981570,0.688990,2.340000,1.240000,2.762000,2601.000000,6413.500000,124.968750,154.250000,58.950001,1286.699951,16.981001,55.961018,89.592010,9.670000,8790.919922
2017-11-26,2602.419922,23557.990234,6889.160156,1519.160034,7409.600098,13059.839844,5390.459961,22550.849609,29866.320312,3353.821045,33679.238281,2544.330078,74157.000000,16108.099609,5982.600098,3581.229980,1.185396,1.330672,111.253998,0.762567,1.271260,0.981570,0.688990,2.340000,1.240000,2.762000,2601.000000,6413.500000,124.968750,154.250000,58.950001,1286.699951,16.981001,55.961018,89.592010,9.670000,9330.549805
2017-11-27,2601.419922,23580.779297,6878.520020,1513.310059,7383.899902,13000.200195,5360.089844,22495.990234,29686.189453,3322.229980,33724.441406,2507.810059,74059.000000,16042.099609,5988.799805,3564.020020,1.192649,1.332445,111.670998,0.761197,1.271400,0.980300,0.687238,2.328000,1.223000,2.765000,2601.750000,6413.250000,125.125000,154.343750,58.110001,1293.800049,17.009001,55.789070,89.540207,9.870000,9818.349609
2017-11-28,2627.040039,23836.710938,6912.359863,1536.430054,7460.700195,13059.530273,5390.479980,22486.240234,29680.849609,3333.656982,33618.589844,2514.189941,74140.000000,16029.599609,5984.299805,3583.489990,1.190490,1.332232,111.169998,0.760717,1.275840,0.981300,0.692022,2.338000,1.265000,2.766000,2626.000000,6420.250000,124.968750,154.281250,57.990002,1294.699951,16.811001,55.961018,89.665863,10.030000,10058.799805
2017-11-29,2626.070068,23940.679688,6824.390137,1542.300049,7393.600098,13061.870117,5398.049805,22597.199219,29623.830078,3337.862061,33602.761719,2512.899902,72700.000000,15967.700195,6011.100098,3589.909912,1.184806,1.336541,111.648003,0.760549,1.281470,0.984100,0.690112,2.376000,1.258000,2.817000,2625.000000,6305.500000,124.718750,153.312500,57.299999,1282.099976,16.457001,55.890984,89.311050,10.700000,9888.610352
2017-11-30,2647.580078,24272.349609,6873.970215,1544.140015,7326.700195,13023.980469,5372.790039,22724.960938,29177.349609,3317.187988,33149.351562,2476.370117,71971.000000,16067.500000,5969.899902,3569.929932,1.185199,1.341724,112.001999,0.756659,1.286200,0.984450,0.688478,2.417000,1.238000,2.832000,2648.000000,6369.000000,124.312500,152.843750,57.400002,1273.199951,16.382000,55.903702,89.207512,11.280000,10233.599609
2017-12-01,2642.219971,24231.589844,6847.589844,1537.020020,7300.500000,12861.490234,5316.890137,22819.029297,29074.240234,3317.616943,32832.941406,2475.409912,72264.000000,16039.000000,5989.799805,3527.550049,1.189825,1.352997,112.556000,0.756344,1.289140,0.983800,0.683181,2.362000,1.235000,2.758000,2644.000000,6346.250000,124.671875,154.375000,58.360001,1278.800049,16.297001,55.885754,89.483276,11.430000,10975.599609
2017-12-02,2642.219971,24231.589844,6847.589844,1537.020020,7300.500000,12861.490234,5316.890137,22819.029297,29074.240234,3317.616943,32832.941406,2475.409912,72264.000000,16039.000000,5989.799805,3527.550049,1.189825,1.352997,112.556000,0.756344,1.289140,0.983800,0.683181,2.362000,1.235000,2.758000,2644.000000,6346.250000,124.671875,154.375000,58.360001,1278.800049,16.297001,55.885754,89.483276,11.430000,11074.599609
2017-12-03,2642.219971,24231.589844,6847.589844,1537.020020,7300.500000,12861.490234,5316.890137,22819.029297,29074.240234,3317.616943,32832.941406,2475.409912,72264.000000,16039.000000,5989.799805,3527.550049,1.189825,1.352997,112.556000,0.756344,1.289140,0.983800,0.683181,2.362000,1.235000,2.758000,2644.000000,6346.250000,124.671875,154.375000,58.360001,1278.800049,16.297001,55.885754,89.483276,11.430000,11323.200195
2017-12-04,2639.439941,24290.050781,6775.370117,1532.410034,7339.000000,13058.549805,5389.290039,22707.160156,29138.279297,3309.617920,32869.718750,2501.669922,73090.000000,15969.000000,5985.600098,3576.219971,1.185986,1.349400,112.863998,0.759013,1.271810,0.982030,0.685528,2.379000,1.245000,2.769000,2638.250000,6265.250000,124.500000,154.125000,57.470001,1274.300049,16.284000,55.866600,89.624123,11.680000,11657.200195
2017-12-05,2629.570068,24180.640625,6762.209961,1516.760010,7327.500000,13048.540039,5375.529785,22622.380859,28842.800781,3303.675049,32802.441406,2510.120117,72546.000000,15915.700195,5971.700195,3570.570068,1.186775,1.347527,112.499001,0.760410,1.267700,0.984600,0.686799,2.356000,1.283000,2.732000,2628.250000,6271.750000,124.593750,154.812500,57.619999,1261.599976,15.973000,55.834629,89.794579,11.330000,11916.700195
2017-12-06,2629.270020,24140.910156,6776.379883,1508.880005,7348.000000,12998.849609,5374.350098,22177.039062,28224.800781,3293.965088,32597.179688,2474.370117,73268.000000,15908.799805,5946.100098,3561.570068,1.183292,1.341526,112.463997,0.760462,1.269400,0.987400,0.687512,2.330000,1.263000,2.719000,2629.250000,6293.000000,124.828125,155.156250,55.959999,1262.800049,15.868000,55.783451,89.965088,11.020000,14291.500000
2017-12-07,2636.979980,24211.480469,6812.839844,1520.469971,7320.799805,13045.150391,5383.859863,22498.029297,28303.189453,3272.053955,32949.210938,2461.979980,72487.000000,16015.700195,5977.700195,3573.129883,1.180429,1.339226,112.291000,0.756687,1.278690,0.989220,0.688601,2.376000,1.260000,2.775000,2639.500000,6323.000000,124.515625,153.968750,56.689999,1249.800049,15.715000,55.809059,89.787186,10.160000,17899.699219
2017-12-08,2651.500000,24329.160156,6840.080078,1521.719971,7394.000000,13153.700195,5399.089844,22811.080078,28639.849609,3289.991943,33250.300781,2464.000000,72732.000000,16096.099609,5994.399902,3591.449951,1.177218,1.348436,113.172997,0.751202,1.285800,0.994710,0.682720,2.383000,1.253000,2.775000,2651.000000,6340.000000,124.515625,154.000000,57.360001,1245.199951,15.736000,55.866600,89.676010,9.580000,16569.400391
2017-12-09,2651.500000,24329.160156,6840.080078,1521.719971,7394.000000,13153.700195,5399.089844,22811.080078,28639.849609,3289.991943,33250.300781,2464.000000,72732.000000,16096.099609,5994.399902,3591.449951,1.177218,1.348436,113.172997,0.751202,1.285800,0.994710,0.682720,2.383000,1.253000,2.775000,2651.000000,6340.000000,124.515625,154.000000,57.360001,1245.199951,15.736000,55.866600,89.676010,9.580000,15178.200195
2017-12-10,2651.500000,24329.160156,6840.080078,1521.719971,7394.000000,13153.700195,5399.089844,22811.080078,28639.849609,3289.991943,33250.300781,2464.000000,72732.000000,16096.099609,5994.399902,3591.449951,1.177218,1.348436,113.172997,0.751202,1.285800,0.994710,0.682720,2.383000,1.253000,2.775000,2651.000000,6340.000000,124.515625,154.000000,57.360001,1245.199951,15.736000,55.866600,89.676010,9.580000,15455.400391
2017-12-11,2659.989990,24386.029297,6875.080078,1519.839966,7453.500000,13123.650391,5386.830078,22938.730469,28965.289062,3322.196045,33455.789062,2471.489990,72800.000000,16103.500000,5998.299805,3582.209961,1.176997,1.339208,113.542999,0.750807,1.286000,0.992870,0.684252,2.385000,1.263000,2.771000,2661.500000,6397.500000,124.500000,154.156250,57.990002,1243.699951,15.697000,55.879398,89.742706,9.340000,16936.800781
2017-12-12,2664.110107,24504.800781,6862.319824,1516.119995,7500.399902,13183.530273,5427.189941,22866.169922,28793.880859,3280.813965,33227.988281,2461.000000,73814.000000,16114.000000,6013.200195,3600.350098,1.177759,1.334935,113.540001,0.752950,1.285300,0.991390,0.690961,2.403000,1.310000,2.781000,2665.000000,6384.250000,124.359375,153.781250,57.139999,1238.500000,15.582000,55.853817,89.676010,9.920000,17415.400391
2017-12-13,2662.850098,24585.429688,6875.799805,1524.449951,7496.500000,13125.639648,5399.450195,22758.070312,29222.099609,3303.037109,33053.039062,2480.550049,72914.000000,16136.599609,6021.799805,3581.750000,1.174260,1.331948,113.544998,0.755658,1.286800,0.991400,0.693828,2.349000,1.273000,2.734000,2666.500000,6398.500000,124.828125,154.812500,56.599998,1245.400024,15.784000,55.885754,89.987320,10.180000,16408.199219
2017-12-14,2652.010010,24508.660156,6856.529785,1506.949951,7448.100098,13068.080078,5357.140137,22694.449219,29166.380859,3292.438965,33246.699219,2469.479980,72429.000000,16016.500000,6011.299805,3556.219971,1.183586,1.340968,112.781998,0.763301,1.281600,0.985530,0.702430,2.346000,1.283000,2.710000,2653.250000,6391.750000,124.781250,155.218750,57.040001,1253.800049,15.850000,55.770653,90.150330,10.490000,16564.000000
2017-12-15,2675.810059,24651.740234,6936.580078,1530.420044,7490.600098,13103.559570,5349.299805,22553.220703,28848.109375,3266.136963,33462.968750,2482.070068,72608.000000,16042.000000,5997.000000,3560.530029,1.177496,1.343292,112.396004,0.766501,1.279450,0.988700,0.698959,2.355000,1.285000,2.689000,2666.750000,6478.000000,124.640625,155.375000,57.299999,1254.300049,15.978000,55.777031,90.276405,9.420000,17706.900391
2017-12-16,2675.810059,24651.740234,6936.580078,1530.420044,7490.600098,13103.559570,5349.299805,22553.220703,28848.109375,3266.136963,33462.968750,2482.070068,72608.000000,16042.000000,5997.000000,3560.530029,1.177496,1.343292,112.396004,0.766501,1.279450,0.988700,0.698959,2.355000,1.285000,2.689000,2666.750000,6478.000000,124.640625,155.375000,57.299999,1254.300049,15.978000,55.777031,90.276405,9.420000,19497.400391
2017-12-17,2675.810059,24651.740234,6936.580078,1530.420044,7490.600098,13103.559570,5349.299805,22553.220703,28848.109375,3266.136963,33462.968750,2482.070068,72608.000000,16042.000000,5997.000000,3560.530029,1.177496,1.343292,112.396004,0.766501,1.279450,0.988700,0.698959,2.355000,1.285000,2.689000,2666.750000,6478.000000,124.640625,155.375000,57.299999,1254.300049,15.978000,55.777031,90.276405,9.420000,19140.800781
2017-12-18,2690.159912,24792.199219,6994.759766,1548.920044,7537.000000,13312.299805,5420.580078,22901.769531,29050.410156,3267.922119,33601.679688,2481.879883,73115.000000,16131.599609,6038.899902,3609.419922,1.174357,1.331735,112.716003,0.765111,1.287440,0.991040,0.699849,2.392000,1.315000,2.744000,2694.500000,6535.250000,124.453125,154.281250,57.160000,1262.199951,16.120001,55.834629,90.009575,9.530000,19114.199219
2017-12-19,2681.469971,24754.750000,6963.850098,1536.750000,7544.100098,13215.790039,5382.910156,22868.000000,29253.660156,3296.538086,33836.738281,2478.530029,72680.000000,16133.400391,6071.799805,3582.219971,1.178425,1.338079,112.568001,0.766577,1.286490,0.985540,0.699482,2.463000,1.353000,2.821000,2684.000000,6500.750000,123.875000,152.531250,57.459999,1260.699951,16.066000,55.719494,89.549980,10.030000,17776.699219
2017-12-20,2679.250000,24726.650391,6960.959961,1540.079956,7525.200195,13069.169922,5352.770020,22891.720703,29234.089844,3287.605957,33777.378906,2478.530029,73367.000000,16159.700195,6075.600098,3552.649902,1.184133,1.338688,112.983002,0.765345,1.287820,0.985400,0.697092,2.497000,1.350000,2.876000,2681.500000,6489.000000,123.453125,150.562500,58.090000,1266.099976,16.188000,55.764271,89.312744,9.720000,16624.599609
2017-12-21,2684.570068,24782.289062,6965.359863,1547.109985,7604.000000,13109.740234,5385.970215,22866.099609,29367.060547,3300.059082,33756.281250,2429.830078,75133.000000,16182.599609,6060.399902,3570.780029,1.187818,1.337202,113.240997,0.767224,1.282640,0.986240,0.701631,2.481000,1.320000,2.832000,2687.750000,6492.250000,123.515625,151.187500,58.360001,1267.300049,16.152000,55.822708,89.553436,9.620000,15802.900391
2017-12-22,2683.340088,24754.060547,6959.959961,1542.930054,7592.700195,13072.790039,5364.720215,22902.759766,29578.009766,3297.062988,33940.300781,2440.540039,75187.000000,16165.299805,6069.700195,3553.389893,1.185733,1.338043,113.322998,0.770772,1.273600,0.988540,0.701429,2.485000,1.298000,2.833000,2686.000000,6483.750000,123.468750,151.000000,58.470001,1275.400024,16.357000,55.874100,89.620308,9.900000,13831.799805
2017-12-23,2683.340088,24754.060547,6959.959961,1542.930054,7592.700195,13072.790039,5364.720215,22902.759766,29578.009766,3297.062988,33940.300781,2440.540039,75187.000000,16165.299805,6069.700195,3553.389893,1.185733,1.338043,113.322998,0.770772,1.273600,0.988540,0.701429,2.485000,1.298000,2.833000,2686.000000,6483.750000,123.468750,151.000000,58.470001,1275.400024,16.357000,55.874100,89.620308,9.900000,14699.200195
2017-12-24,2683.340088,24754.060547,6959.959961,1542.930054,7592.700195,13072.790039,5364.720215,22902.759766,29578.009766,3297.062988,33940.300781,2440.540039,75187.000000,16165.299805,6069.700195,3553.389893,1.185733,1.338043,113.322998,0.770772,1.273600,0.988540,0.701429,2.485000,1.298000,2.833000,2686.000000,6483.750000,123.468750,151.000000,58.470001,1275.400024,16.357000,55.874100,89.620308,9.900000,13925.799805
2017-12-25,2683.340088,24754.060547,6959.959961,1542.930054,7592.700195,13072.790039,5364.720215,22939.179688,29578.009766,3280.839111,33940.300781,2440.540039,75187.000000,16165.299805,6069.700195,3553.389893,1.185607,1.336505,113.307999,0.771486,1.272600,0.989080,0.701508,2.485000,1.298000,2.833000,2686.000000,6483.750000,123.468750,151.000000,58.470001,1275.400024,16.357000,55.874100,89.620308,9.900000,14026.599609
2017-12-26,2680.500000,24746.210938,6936.250000,1544.229980,7592.700195,13072.790039,5364.720215,22892.689453,29578.009766,3306.125000,34010.609375,2427.340088,75688.000000,16165.299805,6069.700195,3553.389893,1.187254,1.337614,113.303001,0.772559,1.271550,0.988900,0.702800,2.467000,1.303000,2.813000,2687.000000,6460.000000,123.625000,151.625000,59.970001,1284.099976,16.520000,55.957603,89.739151,10.250000,16099.799805
2017-12-27,2682.620117,24774.300781,6939.339844,1543.939941,7620.700195,13070.019531,5368.839844,22911.210938,29597.660156,3275.782959,33911.808594,2436.669922,76073.000000,16203.099609,6069.899902,3550.169922,1.185789,1.337471,113.203003,0.773043,1.268700,0.989700,0.703250,2.414000,1.408000,2.748000,2685.500000,6454.000000,123.984375,152.937500,59.639999,1287.000000,16.618999,55.983280,90.236847,10.470000,15838.500000
2017-12-28,2687.540039,24837.509766,6950.160156,1548.930054,7622.899902,12979.940430,5339.419922,22783.980469,29863.710938,3296.385010,33848.031250,2467.489990,76402.000000,16222.000000,6088.100098,3524.310059,1.190079,1.340393,113.217003,0.777484,1.264970,0.985800,0.706969,2.432000,1.370000,2.756000,2685.750000,6446.250000,123.843750,152.718750,59.840000,1294.099976,16.832001,55.957603,90.177414,10.180000,14606.500000
2017-12-29,2673.610107,24719.220703,6903.390137,1535.510010,7687.799805,12917.639648,5312.560059,22764.939453,29919.150391,3307.172119,34056.828125,2467.489990,76402.000000,16209.099609,6065.100098,3503.959961,1.194172,1.344086,112.875000,0.779429,1.256550,0.978700,0.709341,2.405000,1.355000,2.739000,2676.000000,6408.750000,124.046875,153.000000,60.419998,1306.300049,17.059999,56.041088,90.296265,11.040000,14656.200195
2017-12-30,2673.610107,24719.220703,6903.390137,1535.510010,7687.799805,12917.639648,5312.560059,22764.939453,29919.150391,3307.172119,34056.828125,2467.489990,76402.000000,16209.099609,6065.100098,3503.959961,1.194172,1.344086,112.875000,0.779429,1.256550,0.978700,0.709341,2.405000,1.355000,2.739000,2676.000000,6408.750000,124.046875,153.000000,60.419998,1306.300049,17.059999,56.041088,90.296265,11.040000,12952.200195
2017-12-31,2673.610107,24719.220703,6903.390137,1535.510010,7687.799805,12917.639648,5312.560059,22764.939453,29919.150391,3307.172119,34056.828125,2467.489990,76402.000000,16209.099609,6065.100098,3503.959961,1.194172,1.344086,112.875000,0.779429,1.256550,0.978700,0.709341,2.405000,1.355000,2.739000,2676.000000,6408.750000,124.046875,153.000000,60.419998,1306.300049,17.059999,56.041088,90.296265,11.040000,14156.400391
2018-01-01,2673.610107,24719.220703,6903.390137,1535.510010,7687.799805,12917.639648,5312.560059,22764.939453,29919.150391,3307.172119,33812.750000,2467.489990,76402.000000,16209.099609,6065.100098,3503.959961,1.200495,1.351607,112.666000,0.780214,1.258080,0.973730,0.711389,2.405000,1.355000,2.739000,2676.000000,6408.750000,124.046875,153.000000,60.419998,1306.300049,17.059999,56.041088,90.296265,11.040000,13657.200195
2018-01-02,2695.810059,24824.009766,7006.899902,1550.010010,7648.100098,12871.389648,5288.600098,22764.939453,30515.310547,3348.325928,33812.261719,2479.649902,77891.000000,16310.000000,6061.299805,3503.959961,1.201158,1.351132,112.769997,0.780104,1.255500,0.974720,0.708818,2.465000,1.378000,2.811000,2693.000000,6514.750000,123.687500,151.750000,60.369999,1313.699951,17.121000,56.092457,89.694572,9.770000,14982.099609
2018-01-03,2713.060059,24922.679688,7065.529785,1552.579956,7671.100098,12978.209961,5331.279785,22764.939453,30560.949219,3369.107910,33793.378906,2486.350098,77995.000000,16371.599609,6070.399902,3509.879883,1.206345,1.359619,112.244003,0.783392,1.250390,0.971460,0.710021,2.447000,1.370000,2.785000,2711.000000,6584.500000,123.781250,152.312500,61.630001,1316.199951,17.184999,56.362198,89.857994,9.150000,15201.000000
2018-01-04,2723.989990,25075.130859,7077.910156,1555.719971,7695.899902,13167.889648,5413.689941,23506.330078,30736.480469,3385.709961,33969.640625,2466.459961,78647.000000,16412.900391,6077.100098,3568.879883,1.201043,1.351132,112.607002,0.782840,1.254690,0.977140,0.709019,2.453000,1.370000,2.786000,2723.750000,6603.500000,123.671875,152.312500,62.009998,1319.400024,17.188999,56.458546,89.828278,9.220000,15599.200195
2018-01-05,2743.149902,25295.869141,7136.560059,1560.010010,7724.200195,13319.639648,5470.750000,23714.529297,30814.640625,3391.750000,34153.851562,2497.520020,79071.000000,16349.400391,6122.299805,3607.629883,1.206884,1.355289,112.782997,0.786380,1.249030,0.974400,0.715599,2.476000,1.370000,2.811000,2742.500000,6667.750000,123.515625,151.812500,61.439999,1320.300049,17.205000,56.497070,89.798553,9.220000,17429.500000
2018-01-06,2743.149902,25295.869141,7136.560059,1560.010010,7724.200195,13319.639648,5470.750000,23714.529297,30814.640625,3391.750000,34153.851562,2497.520020,79071.000000,16349.400391,6122.299805,3607.629883,1.206884,1.355289,112.782997,0.786380,1.249030,0.974400,0.715599,2.476000,1.370000,2.811000,2742.500000,6667.750000,123.515625,151.812500,61.439999,1320.300049,17.205000,56.497070,89.798553,9.220000,17527.000000
2018-01-07,2743.149902,25295.869141,7136.560059,1560.010010,7724.200195,13319.639648,5470.750000,23714.529297,30814.640625,3391.750000,34153.851562,2497.520020,79071.000000,16349.400391,6122.299805,3607.629883,1.206884,1.355289,112.782997,0.786380,1.249030,0.974400,0.715599,2.476000,1.370000,2.811000,2742.500000,6667.750000,123.515625,151.812500,61.439999,1320.300049,17.205000,56.497070,89.798553,9.220000,16477.599609
2018-01-08,2747.709961,25283.000000,7157.390137,1561.810059,7696.500000,13367.780273,5487.419922,23714.529297,30899.529297,3409.479980,34352.789062,2513.280029,79379.000000,16317.700195,6130.399902,3616.449951,1.203746,1.357589,113.153999,0.786102,1.239320,0.975060,0.717041,2.480000,1.380000,2.814000,2746.750000,6688.000000,123.484375,151.718750,61.730000,1318.599976,17.063999,56.452129,89.791153,9.520000,15170.099609
2018-01-09,2751.290039,25385.800781,7163.580078,1560.099976,7731.000000,13385.589844,5523.939941,23849.990234,31011.410156,3413.899902,34443.191406,2510.229980,78864.000000,16319.200195,6135.799805,3622.870117,1.197046,1.357128,113.140999,0.784806,1.241460,0.977370,0.717540,2.546000,1.415000,2.887000,2752.250000,6687.000000,123.046875,150.218750,62.959999,1311.699951,16.936001,56.278702,89.464287,10.080000,14595.400391
2018-01-10,2748.229980,25369.130859,7153.569824,1559.800049,7748.500000,13281.339844,5504.680176,23788.199219,31073.720703,3421.833984,34433.070312,2499.750000,78201.000000,16248.000000,6096.700195,3609.830078,1.192933,1.353235,112.754997,0.781067,1.247320,0.983780,0.714449,2.550000,1.395000,2.891000,2750.500000,6677.250000,123.000000,150.062500,63.570000,1317.400024,16.962999,56.156685,89.523727,9.820000,14973.299805
2018-01-11,2767.560059,25574.730469,7211.779785,1586.790039,7762.899902,13202.900391,5488.549805,23710.429688,31120.390625,3425.344971,34503.488281,2487.909912,79365.000000,16286.900391,6067.600098,3595.239990,1.195614,1.351278,111.444000,0.784732,1.253060,0.977650,0.720648,2.531000,1.403000,2.865000,2769.500000,6726.500000,123.125000,150.437500,63.799999,1320.599976,16.893999,56.342922,89.739151,9.880000,13405.799805
2018-01-12,2786.239990,25803.189453,7261.060059,1591.969971,7778.600098,13245.030273,5517.060059,23653.820312,31412.539062,3428.940918,34592.390625,2496.419922,79349.000000,16308.200195,6070.100098,3612.610107,1.204210,1.354188,111.293999,0.788581,1.251900,0.975670,0.726079,2.552000,1.410000,2.853000,2788.750000,6775.250000,122.937500,150.500000,64.300003,1333.400024,17.069000,56.246605,89.754028,10.160000,13980.599609
2018-01-13,2786.239990,25803.189453,7261.060059,1591.969971,7778.600098,13245.030273,5517.060059,23653.820312,31412.539062,3428.940918,34592.390625,2496.419922,79349.000000,16308.200195,6070.100098,3612.610107,1.204210,1.354188,111.293999,0.788581,1.251900,0.975670,0.726079,2.552000,1.410000,2.853000,2788.750000,6775.250000,122.937500,150.500000,64.300003,1333.400024,17.069000,56.246605,89.754028,10.160000,14360.200195
2018-01-14,2786.239990,25803.189453,7261.060059,1591.969971,7778.600098,13245.030273,5517.060059,23653.820312,31412.539062,3428.940918,34592.390625,2496.419922,79349.000000,16308.200195,6070.100098,3612.610107,1.204210,1.354188,111.293999,0.788581,1.251900,0.975670,0.726079,2.552000,1.410000,2.853000,2788.750000,6775.250000,122.937500,150.500000,64.300003,1333.400024,17.069000,56.246605,89.754028,10.160000,13772.000000
2018-01-15,2786.239990,25803.189453,7261.060059,1591.969971,7769.100098,13200.509766,5509.689941,23714.880859,31338.869141,3410.488037,34843.511719,2503.729980,79752.000000,16371.799805,6077.100098,3611.810059,1.219230,1.373306,111.099998,0.790889,1.246040,0.967900,0.724900,2.552000,1.410000,2.853000,2788.750000,6775.250000,122.937500,150.500000,64.300003,1333.400024,17.069000,56.246605,89.754028,10.160000,13819.799805
2018-01-16,2776.419922,25792.859375,7223.689941,1572.969971,7755.899902,13246.330078,5513.819824,23951.810547,31904.750000,3436.593994,34771.050781,2521.739990,79832.000000,16298.900391,6048.600098,3622.010010,1.226843,1.379824,110.581001,0.796292,1.242450,0.963070,0.729661,2.544000,1.395000,2.836000,2782.500000,6762.250000,122.984375,150.812500,63.730000,1335.400024,17.122000,56.214485,89.835724,11.660000,11490.500000
